group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
187,m472,DAT,na,DAT,units,r30,112,0.7626050420168067,-0.1783183500793231,0.1268281178803003,0.0653760359710329
187,m472,DAT,na,DAT,units,j8,112,0.7626050420168067,-0.22829190904283445,0.14517294525818883,-0.054968287527359334
187,m472,DAT,na,DAT,units,r33,112,0.7626050420168067,-0.14056054997355893,0.05086617982479889,-0.007367544365555156
187,m472,DAT,na,DAT,units,r34,112,0.7626050420168067,-0.234690639873083,0.06230107925149401,-0.05832299547562793
187,m472,DAT,na,DAT,units,r35,112,0.7626050420168067,-0.22400846113167633,-0.16579529863989112,-0.046668879842840676
187,m472,DAT,na,DAT,units,r36,112,0.7626050420168067,-0.39582231623479636,-0.1783474749741175,-0.09009371050653968
187,m472,DAT,na,DAT,units,r37,112,0.7626050420168067,0.007879428873611845,-0.1207475531720051,-0.11122953540978052
187,m472,DAT,na,DAT,units,r38,112,0.7626050420168067,-0.15732416710735062,-0.04457075417274767,-0.07985486228942826
187,m472,DAT,na,DAT,units,r40,112,0.7626050420168067,-0.08725542041248016,-0.09526074802366663,0.2486560783739224
187,m472,DAT,na,DAT,units,r41,112,0.7626050420168067,-0.032734003172924374,0.1922060058463804,0.1352774331847823
187,m472,DAT,na,DAT,units,r43,112,0.7626050420168067,-0.07128503437334742,0.12057136719812517,-0.014583660941778744
187,m472,DAT,na,DAT,units,r45,112,0.7626050420168067,-0.23500793231094655,0.27868323848930115,0.31108509659873324
187,m472,DAT,na,DAT,units,j6,112,0.7626050420168067,-0.18360655737704915,0.07682138183052546,-0.040757371913166
187,m472,DAT,na,DAT,units,r47,112,0.7626050420168067,-0.20565838180856685,0.09656280534282809,-0.07315709468437812
187,m472,DAT,na,DAT,units,r49,112,0.7626050420168067,-0.053093601269169746,0.17638794316706263,0.11443281556871755
187,m472,DAT,na,DAT,units,r50,112,0.7626050420168067,-0.20470650449497618,0.10526467356494668,-0.02804326175505777
187,m472,DAT,na,DAT,units,r51,112,0.7626050420168067,-0.22263352723426758,0.043208535789334535,-0.15332646084395657
187,m472,DAT,na,DAT,units,r52,112,0.7626050420168067,-0.29592808038075086,0.11535024626485399,-0.010803790354233057
187,m472,DAT,na,DAT,units,r53,112,0.7626050420168067,-0.35002644103648856,-0.19365416860729598,-0.16567947396596644
187,m472,DAT,na,DAT,units,r54,112,0.7626050420168067,-0.19846641988365943,0.12154253866390234,-0.01623189418719543
187,m472,DAT,na,DAT,units,r55,112,0.7626050420168067,-0.14415653093601266,0.10769689944826476,-0.021438680481903977
187,m472,DAT,na,DAT,units,r56,112,0.7626050420168067,-0.16668429402432572,0.09457319300364739,0.01497387870659471
187,m472,DAT,na,DAT,units,r57,112,0.7626050420168067,-0.42173453199365407,-0.2362052299087371,-0.14038520900185097
187,m472,DAT,na,DAT,units,r58,112,0.7626050420168067,-0.1661554732945531,0.06447117478342974,-0.07026831839559128
187,m472,DAT,na,DAT,units,r59,112,0.7626050420168067,0.028027498677948175,0.11013342255045798,0.08111287777002898
187,m472,DAT,na,DAT,units,r60,112,0.7626050420168067,-0.25272342675832893,0.07410553950144942,0.10718175411803284
187,m472,DAT,na,DAT,units,r62,112,0.7626050420168067,-0.2437863564251718,0.1064764892877306,-0.03956342203574402
187,m472,DAT,na,DAT,units,r64,112,0.7626050420168067,-0.2152829190904283,0.0660052819218477,-0.05046039872187341
187,m472,DAT,na,DAT,units,r65,112,0.7626050420168067,-0.13580116340560547,0.10750352459888435,0.08363473287697396
187,m472,DAT,na,DAT,units,r67,112,0.7626050420168067,-0.03564251718667371,-0.1943589125028157,-0.029778857186627285
187,m472,DAT,na,DAT,units,r68,112,0.7626050420168067,-0.2656266525647805,0.04853278997560858,-0.04849183746056303
187,m472,DAT,na,DAT,units,r69,112,0.7626050420168067,-0.17287149656266523,-0.18544218333694107,-0.1800010483492867
187,m472,DAT,na,DAT,units,r70,112,0.7626050420168067,-0.18276044420941298,0.02620014348160842,-0.1347707325050959
187,m472,DAT,na,DAT,units,r71,112,0.7626050420168067,-0.2116869381279746,0.034932092235852856,0.024618664057866915
187,m472,DAT,na,DAT,units,r72,112,0.7626050420168067,-0.1566367001586462,0.11032679739983839,-0.03391982481027133
187,m472,DAT,na,DAT,units,r73,112,0.7626050420168067,-0.2097831835007932,0.04944380037713408,-0.19161439496186927
